what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ltk.core.refactoring,3.5.100.v20100526-0800,"org.eclipse.ltk.core.refactoring",1502186102426
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1502186102427
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1502186102428
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1502186102428
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1502186102429
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1502186102430
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1502186102431
started,bundle,org.eclipse.mylyn.context.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.ui",1502186102432
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1502186102432
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui",1502186102434
started,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1502186102434
started,bundle,org.eclipse.team.core,3.5.100.R36x_v20100825-0800,"org.eclipse.team.core",1502186102435
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1502186102436
started,bundle,org.eclipse.team.cvs.ui,3.3.301.R36x_v20100825-0800,"org.eclipse.team.cvs.ui",1502186102437
started,bundle,org.eclipse.team.ui,3.5.101.R36x_v20100825-0800,"org.eclipse.team.ui",1502186102438
started,bundle,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui",1502186102440
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1502186102441
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1502186102443
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20100427,"org.eclipse.ui.externaltools",1502186102444
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1502186102444
started,bundle,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.ide",1502186102446
started,bundle,org.eclipse.ui.intro,3.4.0.v20100427,"org.eclipse.ui.intro",1502186102446
started,bundle,org.eclipse.ui.intro.universal,3.2.402.r36_v20100702,"org.eclipse.ui.intro.universal",1502186102446
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1502186102447
started,bundle,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.resources",1502186102447
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1502186102448
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1502186102448
started,bundle,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"org.eclipse.ui.workbench",1502186102449
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1502186102450
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1502186102451
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1502186102451
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1502186102452
os,sysinfo,,,"linux",1502186102456
arch,sysinfo,,,"x86_64",1502186102456
ws,sysinfo,,,"gtk",1502186102456
locale,sysinfo,,,"en_US",1502186102456
processors,sysinfo,,,"4",1502186102456
java.runtime.name,sysinfo,,,"OpenJDK Runtime Environment",1502186102456
java.runtime.version,sysinfo,,,"1.8.0_131-8u131-b11-0ubuntu1.16.10.2-b11",1502186102456
java.specification.name,sysinfo,,,"Java Platform API Specification",1502186102456
java.specification.vendor,sysinfo,,,"Oracle Corporation",1502186102456
java.specification.version,sysinfo,,,"1.8",1502186102456
java.vendor,sysinfo,,,"Oracle Corporation",1502186102456
java.version,sysinfo,,,"1.8.0_131",1502186102456
java.vm.info,sysinfo,,,"mixed mode",1502186102456
java.vm.name,sysinfo,,,"OpenJDK 64-Bit Server VM",1502186102456
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1502186102456
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1502186102456
java.vm.specification.version,sysinfo,,,"1.8",1502186102456
java.vm.vendor,sysinfo,,,"Oracle Corporation",1502186102456
java.vm.version,sysinfo,,,"25.131-b11",1502186102456
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1502186106691
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.edit.text.openLocalFile",1502186108728
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1502186108734
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1502186129635
opened,view,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.CView",1502186129678
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1502186129790
activated,view,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.CView",1502186129870
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.views.showView",1502186129870
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1502186131808
activated,view,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.CView",1502186132973
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1502186133498
closed,view,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.CView",1502186133503
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1502186136014
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.newWizard",1502186138385
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1502186138456
started,bundle,org.eclipse.ui.views.properties.tabbed,3.5.100.I20100509-0800,"org.eclipse.ui.views.properties.tabbed",1502186143664
opened,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.PropertySheet",1502186143730
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.PropertySheet",1502186143739
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1502186144899
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1502186153656
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1502186180913
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1502186187198
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.import",1502186190653
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1502186190733
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1502186202223
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1502186204348
started,bundle,org.eclipse.cdt.managedbuilder.ui,7.0.0.201009141542,"org.eclipse.cdt.managedbuilder.ui",1502186221438
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1502186221698
error,log,,,"Error: Invalid project description.",1502186231660
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1502186231797
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1502186232436
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1502186232995
started,bundle,org.eclipse.compare.core,3.5.100.I20100526-0800,"org.eclipse.compare.core",1502186295801
opened,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1502186295820
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1502186295897
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1502186295979
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1502186299395
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1502186299441
opened,view,org.eclipse.cdt.make.ui,7.0.0.201009141542,"org.eclipse.cdt.make.ui.views.MakeView",1502186302381
activated,view,org.eclipse.cdt.make.ui,7.0.0.201009141542,"org.eclipse.cdt.make.ui.views.MakeView",1502186302388
opened,view,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui.views.tasks",1502186307963
activated,view,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui.views.tasks",1502186308022
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.ContentOutline",1502186309679
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1502186313079
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1502186315048
started,bundle,org.eclipse.cdt.debug.core,7.0.0.201009141542,"org.eclipse.cdt.debug.core",1502186315320
started,bundle,org.eclipse.cdt.debug.ui,7.0.0.201009141542,"org.eclipse.cdt.debug.ui",1502186315331
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1502186315339
activated,view,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.internal.introview",1502186323805
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1502186323876
activated,view,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.internal.introview",1502186329753
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1502186331056
closed,view,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.internal.introview",1502186331085
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.ContentOutline",1502186348474
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1502186355256
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1502186355321
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.ContentOutline",1502186358244
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1502186362772
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1502186363898
closed,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1502186363899
started,bundle,org.eclipse.cdt.mylyn.ui,1.1.3.v20100909-0100-e3x,"org.eclipse.cdt.mylyn.ui",1502186363918
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.ContentOutline",1502186367387
activated,view,org.eclipse.cdt.make.ui,7.0.0.201009141542,"org.eclipse.cdt.make.ui.views.MakeView",1502186389871
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.ContentOutline",1502186397726
closed,view,org.eclipse.cdt.make.ui,7.0.0.201009141542,"org.eclipse.cdt.make.ui.views.MakeView",1502186397732
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1502186426543
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1502186434849
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201009141542,"org.eclipse.cdt.debug.mi.ui",1502186445235
started,bundle,org.eclipse.cdt.debug.mi.core,7.0.1.201009141542,"org.eclipse.cdt.debug.mi.core",1502186445245
started,bundle,org.eclipse.cdt.launch,6.1.0.201009141542,"org.eclipse.cdt.launch",1502186445337
started,bundle,org.eclipse.cdt.dsf,2.1.0.201009141542,"org.eclipse.cdt.dsf",1502186445343
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1502186445344
started,bundle,org.eclipse.cdt.dsf.gdb,3.0.0.201009141542,"org.eclipse.cdt.dsf.gdb",1502186445363
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201009141542,"org.eclipse.cdt.dsf.gdb.ui",1502186445868
started,bundle,org.eclipse.cdt.dsf.ui,2.1.1.201009141542,"org.eclipse.cdt.dsf.ui",1502186445911
started,bundle,org.eclipse.core.externaltools,1.0.1.v20100831_r361,"org.eclipse.core.externaltools",1502186446068
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1502186447607
opened,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugView",1502186456815
opened,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.VariableView",1502186456910
activated,perspective,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugPerspective",1502186456982
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.ContentOutline",1502186456989
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1502186457134
opened,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.BreakpointView",1502186457482
opened,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.MemoryView",1502186457556
opened,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.RegisterView",1502186457608
opened,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.ModuleView",1502186457635
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugView",1502187071817
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepOver",1502187071890
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepOver",1502187075153
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepOver",1502187109379
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepOver",1502187112018
started,bundle,org.eclipse.mylyn.resources.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.resources.ui",1502187171636
started,bundle,org.eclipse.mylyn.wikitext.tasks.ui,1.3.1.v20100823-0100-e3x,"org.eclipse.mylyn.wikitext.tasks.ui",1502187171643
started,bundle,org.eclipse.mylyn.wikitext.core,1.3.1.v20100823-0100-e3x,"org.eclipse.mylyn.wikitext.core",1502187171653
executed,command,org.eclipse.mylyn.context.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.ui.commands.open.context.dialog",1502187171709
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1502187171732
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1502187175314
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1502187175360
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1502187176775
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1502187184869
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.VariableView",1502187184992
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1502187186031
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1502187198943
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugView",1502187198958
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1502187200862
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1502187205303
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1502187207043
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1502187208156
opened,view,org.eclipse.cdt.debug.ui,7.0.0.201009141542,"org.eclipse.cdt.debug.ui.executablesView",1502187211014
activated,view,org.eclipse.cdt.debug.ui,7.0.0.201009141542,"org.eclipse.cdt.debug.ui.executablesView",1502187211026
error,log,,,"An internal error occurred during: ""Reading Debug Symbol Information: print_backend_cups"".",1502187214523
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1502187214595
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1502187219172
error,log,,,"An internal error occurred during: ""Reading Debug Symbol Information: print_frontend"".",1502187221157
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1502187221215
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1502187223342
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1502187225703
activated,view,org.eclipse.cdt.debug.ui,7.0.0.201009141542,"org.eclipse.cdt.debug.ui.executablesView",1502187227111
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1502187228647
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1502187229486
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1502187230495
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1502187231321
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1502187237224
activated,view,org.eclipse.cdt.debug.ui,7.0.0.201009141542,"org.eclipse.cdt.debug.ui.executablesView",1502187251272
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1502187253921
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugView",1502187260168
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Terminate",1502187260263
error,log,,,"An internal error occurred during: ""Reading Debug Symbol Information: print_frontend"".",1502187260353
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1502187260407
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1502187265239
activated,view,org.eclipse.cdt.debug.ui,7.0.0.201009141542,"org.eclipse.cdt.debug.ui.executablesView",1502187268860
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1502187282925
error,log,,,"An internal error occurred during: ""Reading Debug Symbol Information: print_frontend"".",1502187283067
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1502187287955
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1502187288684
closed,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1502187290061
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201009141542,"org.eclipse.cdt.debug.mi.ui",1502187290633
stopped,bundle,org.eclipse.cdt.debug.mi.core,7.0.1.201009141542,"org.eclipse.cdt.debug.mi.core",1502187290633
stopped,bundle,org.eclipse.cdt.debug.ui.memory.memorybrowser,1.2.0.201009141542,"org.eclipse.cdt.debug.ui.memory.memorybrowser",1502187290634
stopped,bundle,org.eclipse.cdt.debug.ui.memory.search,1.2.0.201009141542,"org.eclipse.cdt.debug.ui.memory.search",1502187290636
stopped,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201009141542,"org.eclipse.cdt.dsf.gdb.ui",1502187290687
stopped,bundle,org.eclipse.cdt.dsf.ui,2.1.1.201009141542,"org.eclipse.cdt.dsf.ui",1502187290813
stopped,bundle,org.eclipse.cdt.gdb.ui,7.0.0.201009141542,"org.eclipse.cdt.gdb.ui",1502187290814
stopped,bundle,org.eclipse.cdt.dsf.gdb,3.0.0.201009141542,"org.eclipse.cdt.dsf.gdb",1502187300867
stopped,bundle,org.eclipse.cdt.launch,6.1.0.201009141542,"org.eclipse.cdt.launch",1502187300869
stopped,bundle,org.eclipse.cdt.debug.ui,7.0.0.201009141542,"org.eclipse.cdt.debug.ui",1502187300972
stopped,bundle,org.eclipse.cdt.debug.ui.memory.traditional,1.2.0.201009141542,"org.eclipse.cdt.debug.ui.memory.traditional",1502187300976
stopped,bundle,org.eclipse.cdt.dsf,2.1.0.201009141542,"org.eclipse.cdt.dsf",1502187300976
stopped,bundle,org.eclipse.cdt.debug.core,7.0.0.201009141542,"org.eclipse.cdt.debug.core",1502187300976
stopped,bundle,org.eclipse.cdt.managedbuilder.ui,7.0.0.201009141542,"org.eclipse.cdt.managedbuilder.ui",1502187300976
stopped,bundle,org.eclipse.cdt.make.ui,7.0.0.201009141542,"org.eclipse.cdt.make.ui",1502187300978
stopped,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,7.0.0.201009141542,"org.eclipse.cdt.managedbuilder.gnu.ui",1502187300979
stopped,bundle,org.eclipse.cdt.managedbuilder.core,7.0.1.201009141542,"org.eclipse.cdt.managedbuilder.core",1502187300983
stopped,bundle,org.eclipse.cdt.make.core,7.0.0.201009141542,"org.eclipse.cdt.make.core",1502187300984
